sheet,indicator_code,indicator_title,geo_name,geo_code,geo_parent,section,metric,year,value,geo_version
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Trung du và miền núi phía Bắc,,,Vùng,count_households,2024,203210,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2016,182529,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2017,160478,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2018,164036,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2019,143000,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2020,118264,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2021,128624,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2022,100237,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2023,79630,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Hồng,,,Vùng,count_households,2024,62627,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2016,435111,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2017,422643,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2018,394410,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2019,377540,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2020,299179,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2021,328665,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2022,287114,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2023,240706,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Trung Bộ và Duyên hải miền Trung,,,Vùng,count_households,2024,205113,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2016,106776,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2017,110401,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2018,110751,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2019,112102,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2020,104507,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2021,106849,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2022,107487,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2023,95232,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tây Nguyên,,,Vùng,count_households,2024,80640,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2016,29101,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2017,18592,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2018,14898,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2019,11955,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2020,8827,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2021,19749,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2022,6077,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2023,4552,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đông Nam Bộ,,,Vùng,count_households,2024,3100,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2016,246826,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2017,256420,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2018,215641,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2019,224781,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2020,195522,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2021,214686,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2022,168169,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2023,127844,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Đồng bằng sông Cửu Long,,,Vùng,count_households,2024,104699,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2016,22324,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2017,24572,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2018,22873,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2019,26097,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2020,19457,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2021,24505,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2022,24409,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2023,21955,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Hà Giang,02,,Địa phương,count_households,2024,19980,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2016,13648,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2017,15762,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2018,17125,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2019,18733,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2020,10859,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2021,17145,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2022,19084,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2023,19747,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Cao Bằng,04,,Địa phương,count_households,2024,19767,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2016,10114,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2017,9659,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2018,9415,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2019,9106,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2020,633,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2021,7765,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2022,7385,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2023,7492,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Kạn,06,,Địa phương,count_households,2024,7678,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2016,22549,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2017,26225,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2018,27654,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2019,28616,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2020,12856,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2021,16749,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2022,15996,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2023,13993,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Tuyên Quang,08,,Địa phương,count_households,2024,11411,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2016,16821,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2017,17683,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2018,19680,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2019,17000,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2020,182,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2021,22804,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2022,21732,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2023,18375,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lào Cai,10,,Địa phương,count_households,2024,18058,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2016,21222,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2017,20775,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2018,20157,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2019,20514,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2020,1982,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2021,17247,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2022,12005,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2023,8658,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Yên Bái,15,,Địa phương,count_households,2024,6612,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2016,27893,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2017,28131,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2018,24818,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2019,21304,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2020,8613,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2021,16203,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2022,12245,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2023,9516,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Thái Nguyên,19,,Địa phương,count_households,2024,7804,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2016,22891,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2017,22801,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2018,21267,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2019,20250,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2020,1317,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2021,23303,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2022,20320,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2023,18438,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lạng Sơn,20,,Địa phương,count_households,2024,16451,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2016,37054,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2017,3573,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2018,32100,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2019,28184,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2020,7687,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2021,24528,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2022,19797,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2023,16215,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Bắc Giang,24,,Địa phương,count_households,2024,12762,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2016,31377,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2017,2951,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2018,26134,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2019,23101,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2020,16713,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2021,19557,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2022,17630,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2023,15357,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Phú Thọ,25,,Địa phương,count_households,2024,13212,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2016,10694,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2017,11782,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2018,12483,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2019,12727,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2020,12585,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2021,10356,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2022,13241,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2023,15793,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Điện Biên,11,,Địa phương,count_households,2024,17034,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lai Châu,12,,Địa phương,count_households,2016,11169,old_63
1.5,1.5,"Số hộ cận nghèo theo chuẩn nghèo đa chiều phân theo thành thị, nông thôn và theo vùng, địa phương",Lai Châu,12,,Địa phương,count_households,2017,11227,old_63
